CC Task Create Date,CC Order ID,CC Task ID,SKU ID,Location ID,CC Task Status,CC Task Create Time,CC Task Finish Time,Source From,CC Task Stage,SKU Diff Order,On Hand Qty,Scanned Qty,Diff Qty,Diff Qty (ABS)
2026-05-03,CCBRFPE12605030345,CCTBRFPE12605030505,24044146763_248201482653,BRFPE1-A2-30-01-1-031,DONE,2026-05-03 17:36:45,2026-05-03 17:38:54,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030345,CCTBRFPE12605030505,42219770409_177313588922,BRFPE1-A2-30-01-1-031,DONE,2026-05-03 17:36:45,2026-05-03 17:38:54,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030346,CCTBRFPE12605030506,55154104891_370391237370,BRFPE1-A2-29-01-3-010,DONE,2026-05-03 17:39:21,2026-05-03 17:41:54,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030346,CCTBRFPE12605030506,27537449341_270343271976,BRFPE1-A2-29-01-3-010,DONE,2026-05-03 17:39:21,2026-05-03 17:41:54,ManualCreation,1,N,2,2,0,0
2026-05-03,CCBRFPE12605030346,CCTBRFPE12605030506,27629479285_247877947310,BRFPE1-A2-29-01-3-010,DONE,2026-05-03 17:39:21,2026-05-03 17:41:54,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030346,CCTBRFPE12605030506,43523244679_291891439131,BRFPE1-A2-29-01-3-010,DONE,2026-05-03 17:39:21,2026-05-03 17:41:54,ManualCreation,1,N,6,6,0,0
2026-05-03,CCBRFPE12605030346,CCTBRFPE12605030506,43865368831_258802967143,BRFPE1-A2-29-01-3-010,DONE,2026-05-03 17:39:21,2026-05-03 17:41:54,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030346,CCTBRFPE12605030506,46406408997_420577117708,BRFPE1-A2-29-01-3-010,DONE,2026-05-03 17:39:21,2026-05-03 17:41:54,ManualCreation,1,N,3,3,0,0
2026-05-03,CCBRFPE12605030347,CCTBRFPE12605030507,53451333629_440121909260,BRFPE1-A2-29-01-4-010,DONE,2026-05-03 17:42:27,2026-05-03 17:43:27,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030347,CCTBRFPE12605030507,42817360927_291431113239,BRFPE1-A2-29-01-4-010,DONE,2026-05-03 17:42:27,2026-05-03 17:43:27,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030347,CCTBRFPE12605030507,25994027318_188424826925,BRFPE1-A2-29-01-4-010,DONE,2026-05-03 17:42:27,2026-05-03 17:43:27,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030348,CCTBRFPE12605030508,52700403799_234599709864,BRFPE1-A2-26-01-3-081,DONE,2026-05-03 17:42:37,2026-05-03 17:45:05,OBPicking,1,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030348,CCTBRFPE12605030511,52700403799_234599709864,BRFPE1-A2-26-01-3-081,DONE,2026-05-03 17:45:05,2026-05-03 17:45:16,OBPicking,2,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030349,CCTBRFPE12605030509,,BRFPE1-A2-29-01-5-012,DONE,2026-05-03 17:43:36,2026-05-03 17:43:58,ManualCreation,1,N,0,0,0,0
2026-05-03,CCBRFPE12605030350,CCTBRFPE12605030512,26123810184_252487997619,BRFPE1-A2-29-01-4-012,DONE,2026-05-03 17:45:12,2026-05-03 20:58:11,ManualCreation,2,N,5,5,0,0
2026-05-03,CCBRFPE12605030350,CCTBRFPE12605030510,26123810184_252487997619,BRFPE1-A2-29-01-4-012,DONE,2026-05-03 17:44:05,2026-05-03 17:45:12,ManualCreation,1,Y,5,4,-1,1
2026-05-03,CCBRFPE12605030350,CCTBRFPE12605030510,28731301701_208486339833,BRFPE1-A2-29-01-4-012,DONE,2026-05-03 17:44:05,2026-05-03 17:45:12,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030351,CCTBRFPE12605030520,51451201966_405108443509,BRFPE1-A2-30-01-3-132,DONE,2026-05-03 17:51:46,2026-05-03 17:52:02,OBPicking,2,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030351,CCTBRFPE12605030513,51451201966_405108443509,BRFPE1-A2-30-01-3-132,DONE,2026-05-03 17:45:42,2026-05-03 17:51:46,OBPicking,1,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030352,CCTBRFPE12605030514,42004871513_186124147015,BRFPE1-A2-29-01-3-012,DONE,2026-05-03 17:46:34,2026-05-03 17:47:51,ManualCreation,1,N,4,4,0,0
2026-05-03,CCBRFPE12605030352,CCTBRFPE12605030515,54103298504_425317233112,BRFPE1-A2-29-01-3-012,DONE,2026-05-03 17:47:51,2026-05-03 21:00:25,ManualCreation,2,N,3,3,0,0
2026-05-03,CCBRFPE12605030352,CCTBRFPE12605030514,50100421815_435038224112,BRFPE1-A2-29-01-3-012,DONE,2026-05-03 17:46:34,2026-05-03 17:47:51,ManualCreation,1,N,15,15,0,0
2026-05-03,CCBRFPE12605030352,CCTBRFPE12605030514,54103298504_425317233112,BRFPE1-A2-29-01-3-012,DONE,2026-05-03 17:46:34,2026-05-03 17:47:51,ManualCreation,1,Y,3,0,-3,3
2026-05-03,CCBRFPE12605030352,CCTBRFPE12605030514,42422304554_276814796339,BRFPE1-A2-29-01-3-012,DONE,2026-05-03 17:46:34,2026-05-03 17:47:51,ManualCreation,1,N,4,4,0,0
2026-05-03,CCBRFPE12605030352,CCTBRFPE12605030514,52906290069_267412956220,BRFPE1-A2-29-01-3-012,DONE,2026-05-03 17:46:34,2026-05-03 17:47:51,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030353,CCTBRFPE12605030517,40673843824_291937659924,BRFPE1-A2-29-01-2-012,DONE,2026-05-03 17:48:25,2026-05-03 17:49:45,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030353,CCTBRFPE12605030517,57906655761_320598507538,BRFPE1-A2-29-01-2-012,DONE,2026-05-03 17:48:25,2026-05-03 17:49:45,ManualCreation,1,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030353,CCTBRFPE12605030517,47854129446_365391159984,BRFPE1-A2-29-01-2-012,DONE,2026-05-03 17:48:25,2026-05-03 17:49:45,ManualCreation,1,N,5,5,0,0
2026-05-03,CCBRFPE12605030353,CCTBRFPE12605030517,26982456673_185964078169,BRFPE1-A2-29-01-2-012,DONE,2026-05-03 17:48:25,2026-05-03 17:49:45,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030353,CCTBRFPE12605030518,57906655761_320598507538,BRFPE1-A2-29-01-2-012,DONE,2026-05-03 17:49:45,2026-05-03 17:54:38,ManualCreation,2,N,1,1,0,0
2026-05-03,CCBRFPE12605030353,CCTBRFPE12605030517,54153181419_435306919442,BRFPE1-A2-29-01-2-012,DONE,2026-05-03 17:48:25,2026-05-03 17:49:45,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030353,CCTBRFPE12605030517,57801729608_385160556557,BRFPE1-A2-29-01-2-012,DONE,2026-05-03 17:48:25,2026-05-03 17:49:45,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030354,CCTBRFPE12605030519,41101151343_285092647818,BRFPE1-A2-29-01-1-012,DONE,2026-05-03 17:51:08,2026-05-03 17:52:37,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030354,CCTBRFPE12605030519,25347160674_282010190015,BRFPE1-A2-29-01-1-012,DONE,2026-05-03 17:51:08,2026-05-03 17:52:37,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030354,CCTBRFPE12605030519,44054065570_265343775337,BRFPE1-A2-29-01-1-012,DONE,2026-05-03 17:51:08,2026-05-03 17:52:37,ManualCreation,1,N,12,12,0,0
2026-05-03,CCBRFPE12605030354,CCTBRFPE12605030519,55406346166_262415504480,BRFPE1-A2-29-01-1-012,DONE,2026-05-03 17:51:08,2026-05-03 17:52:37,ManualCreation,1,N,6,6,0,0
2026-05-03,CCBRFPE12605030354,CCTBRFPE12605030519,40877318236_385312442713,BRFPE1-A2-29-01-1-012,DONE,2026-05-03 17:51:08,2026-05-03 17:52:37,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030355,CCTBRFPE12605030521,25347160674_282010190015,BRFPE1-A2-29-01-1-012,DONE,2026-05-03 17:53:03,2026-05-03 17:54:16,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030355,CCTBRFPE12605030521,40877318236_385312442713,BRFPE1-A2-29-01-1-012,DONE,2026-05-03 17:53:03,2026-05-03 17:54:16,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030355,CCTBRFPE12605030521,55406346166_262415504480,BRFPE1-A2-29-01-1-012,DONE,2026-05-03 17:53:03,2026-05-03 17:54:16,ManualCreation,1,N,6,6,0,0
2026-05-03,CCBRFPE12605030355,CCTBRFPE12605030521,44054065570_265343775337,BRFPE1-A2-29-01-1-012,DONE,2026-05-03 17:53:03,2026-05-03 17:54:16,ManualCreation,1,N,12,12,0,0
2026-05-03,CCBRFPE12605030355,CCTBRFPE12605030521,41101151343_285092647818,BRFPE1-A2-29-01-1-012,DONE,2026-05-03 17:53:03,2026-05-03 17:54:16,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030356,CCTBRFPE12605030522,40673843824_291937659924,BRFPE1-A2-29-01-2-012,DONE,2026-05-03 17:54:43,2026-05-03 17:56:01,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030356,CCTBRFPE12605030522,57801729608_385160556557,BRFPE1-A2-29-01-2-012,DONE,2026-05-03 17:54:43,2026-05-03 17:56:01,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030356,CCTBRFPE12605030522,54153181419_435306919442,BRFPE1-A2-29-01-2-012,DONE,2026-05-03 17:54:43,2026-05-03 17:56:01,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030356,CCTBRFPE12605030522,47854129446_365391159984,BRFPE1-A2-29-01-2-012,DONE,2026-05-03 17:54:43,2026-05-03 17:56:01,ManualCreation,1,N,5,5,0,0
2026-05-03,CCBRFPE12605030356,CCTBRFPE12605030522,26982456673_185964078169,BRFPE1-A2-29-01-2-012,DONE,2026-05-03 17:54:43,2026-05-03 17:56:01,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030356,CCTBRFPE12605030522,57906655761_320598507538,BRFPE1-A2-29-01-2-012,DONE,2026-05-03 17:54:43,2026-05-03 17:56:01,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030357,CCTBRFPE12605030524,24944866666_177162038303,BRFPE1-A2-29-01-1-014,DONE,2026-05-03 17:56:11,2026-05-03 17:58:39,ManualCreation,1,N,3,3,0,0
2026-05-03,CCBRFPE12605030357,CCTBRFPE12605030524,27285461527_157827538745,BRFPE1-A2-29-01-1-014,DONE,2026-05-03 17:56:11,2026-05-03 17:58:39,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030357,CCTBRFPE12605030524,56451660930_435151752273,BRFPE1-A2-29-01-1-014,DONE,2026-05-03 17:56:11,2026-05-03 17:58:39,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030357,CCTBRFPE12605030524,45956606968_365591569955,BRFPE1-A2-29-01-1-014,DONE,2026-05-03 17:56:11,2026-05-03 17:58:39,ManualCreation,1,N,2,2,0,0
2026-05-03,CCBRFPE12605030358,CCTBRFPE12605030525,41173949336_281946041629,BRFPE1-A2-29-01-2-014,DONE,2026-05-03 17:58:51,2026-05-03 18:00:09,ManualCreation,1,N,4,4,0,0
2026-05-03,CCBRFPE12605030358,CCTBRFPE12605030525,28042882642_276948149423,BRFPE1-A2-29-01-2-014,DONE,2026-05-03 17:58:51,2026-05-03 18:00:09,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030358,CCTBRFPE12605030525,48852424106_385234466102,BRFPE1-A2-29-01-2-014,DONE,2026-05-03 17:58:51,2026-05-03 18:00:09,ManualCreation,1,Y,2,1,-1,1
2026-05-03,CCBRFPE12605030358,CCTBRFPE12605030525,44228813048_179139489180,BRFPE1-A2-29-01-2-014,DONE,2026-05-03 17:58:51,2026-05-03 18:00:09,ManualCreation,1,N,2,2,0,0
2026-05-03,CCBRFPE12605030358,CCTBRFPE12605030527,54205859945_315531241977,BRFPE1-A2-29-01-2-014,DONE,2026-05-03 18:00:10,2026-05-03 21:02:26,ManualCreation,2,N,1,1,0,0
2026-05-03,CCBRFPE12605030358,CCTBRFPE12605030525,54205859945_315531241977,BRFPE1-A2-29-01-2-014,DONE,2026-05-03 17:58:51,2026-05-03 18:00:09,ManualCreation,1,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030358,CCTBRFPE12605030527,48852424106_385234466102,BRFPE1-A2-29-01-2-014,DONE,2026-05-03 18:00:10,2026-05-03 21:02:26,ManualCreation,2,Y,2,1,-1,1
2026-05-03,CCBRFPE12605030359,CCTBRFPE12605030526,43523244679_291891439131,BRFPE1-A2-14-01-3-132,DONE,2026-05-03 17:59:19,2026-05-03 18:01:56,OBPicking,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030360,CCTBRFPE12605030528,48303365012_128451635126,BRFPE1-A2-29-01-3-014,DONE,2026-05-03 18:01:50,2026-05-03 18:04:35,ManualCreation,1,N,2,2,0,0
2026-05-03,CCBRFPE12605030360,CCTBRFPE12605030528,42013859044_271145324626,BRFPE1-A2-29-01-3-014,DONE,2026-05-03 18:01:50,2026-05-03 18:04:35,ManualCreation,1,Y,9,10,1,1
2026-05-03,CCBRFPE12605030360,CCTBRFPE12605030528,40603376876_395526780916,BRFPE1-A2-29-01-3-014,DONE,2026-05-03 18:01:50,2026-05-03 18:04:35,ManualCreation,1,N,6,6,0,0
2026-05-03,CCBRFPE12605030360,CCTBRFPE12605030528,26232443496_177094166663,BRFPE1-A2-29-01-3-014,DONE,2026-05-03 18:01:50,2026-05-03 18:04:35,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030360,CCTBRFPE12605030528,46407484241_310665714456,BRFPE1-A2-29-01-3-014,DONE,2026-05-03 18:01:50,2026-05-03 18:04:35,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030360,CCTBRFPE12605030530,42013859044_271145324626,BRFPE1-A2-29-01-3-014,DONE,2026-05-03 18:04:35,2026-05-03 21:03:56,ManualCreation,2,N,9,9,0,0
2026-05-03,CCBRFPE12605030361,CCTBRFPE12605030531,26031581564_248041327962,BRFPE1-A2-29-01-4-014,DONE,2026-05-03 18:04:53,2026-05-03 18:05:27,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030361,CCTBRFPE12605030531,29181479549_290341132285,BRFPE1-A2-29-01-4-014,DONE,2026-05-03 18:04:53,2026-05-03 18:05:27,ManualCreation,1,Y,4,3,-1,1
2026-05-03,CCBRFPE12605030361,CCTBRFPE12605030532,29181479549_290341132285,BRFPE1-A2-29-01-4-014,DONE,2026-05-03 18:05:27,2026-05-03 18:09:54,ManualCreation,2,N,4,4,0,0
2026-05-03,CCBRFPE12605030362,CCTBRFPE12605030533,29765553169_166758645545,BRFPE1-A2-29-01-5-016,DONE,2026-05-03 18:05:34,2026-05-03 18:05:51,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030363,CCTBRFPE12605030534,43770074775_276641044564,BRFPE1-A2-29-01-4-016,DONE,2026-05-03 18:06:24,2026-05-03 18:07:28,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030363,CCTBRFPE12605030534,42108601499_196161870092,BRFPE1-A2-29-01-4-016,DONE,2026-05-03 18:06:24,2026-05-03 18:07:28,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030363,CCTBRFPE12605030534,41502597531_147854511763,BRFPE1-A2-29-01-4-016,DONE,2026-05-03 18:06:24,2026-05-03 18:07:28,ManualCreation,1,N,2,2,0,0
2026-05-03,CCBRFPE12605030364,CCTBRFPE12605030535,55804401339_425413135115,BRFPE1-A2-29-01-3-016,DONE,2026-05-03 18:08:39,2026-05-03 18:13:52,ManualCreation,1,N,3,3,0,0
2026-05-03,CCBRFPE12605030364,CCTBRFPE12605030535,25997495893_286992154051,BRFPE1-A2-29-01-3-016,DONE,2026-05-03 18:08:39,2026-05-03 18:13:52,ManualCreation,1,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030364,CCTBRFPE12605030535,25446630992_306266321787,BRFPE1-A2-29-01-3-016,DONE,2026-05-03 18:08:39,2026-05-03 18:13:52,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030364,CCTBRFPE12605030535,42602234751_248456755917,BRFPE1-A2-29-01-3-016,DONE,2026-05-03 18:08:39,2026-05-03 18:13:52,ManualCreation,1,N,3,3,0,0
2026-05-03,CCBRFPE12605030364,CCTBRFPE12605030535,57900260250_375023585578,BRFPE1-A2-29-01-3-016,DONE,2026-05-03 18:08:39,2026-05-03 18:13:52,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030364,CCTBRFPE12605030535,50100421815_355048928515,BRFPE1-A2-29-01-3-016,DONE,2026-05-03 18:08:39,2026-05-03 18:13:52,ManualCreation,1,N,3,3,0,0
2026-05-03,CCBRFPE12605030364,CCTBRFPE12605030536,25997495893_286992154051,BRFPE1-A2-29-01-3-016,DONE,2026-05-03 18:13:52,2026-05-03 18:15:28,ManualCreation,2,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030365,CCTBRFPE12605030537,29237263279_260280981189,BRFPE1-A2-29-01-2-016,DONE,2026-05-03 18:14:00,2026-05-03 18:15:19,ManualCreation,1,N,3,3,0,0
2026-05-03,CCBRFPE12605030365,CCTBRFPE12605030537,57650608629_365053267813,BRFPE1-A2-29-01-2-016,DONE,2026-05-03 18:14:00,2026-05-03 18:15:19,ManualCreation,1,Y,0,1,1,1
2026-05-03,CCBRFPE12605030365,CCTBRFPE12605030538,57650608629_365053267813,BRFPE1-A2-29-01-2-016,DONE,2026-05-03 18:15:19,2026-05-03 18:19:38,ManualCreation,2,Y,0,1,1,1
2026-05-03,CCBRFPE12605030365,CCTBRFPE12605030538,29333674695_253200282160,BRFPE1-A2-29-01-2-016,DONE,2026-05-03 18:15:19,2026-05-03 18:19:38,ManualCreation,2,N,10,10,0,0
2026-05-03,CCBRFPE12605030365,CCTBRFPE12605030537,29333674695_253200282160,BRFPE1-A2-29-01-2-016,DONE,2026-05-03 18:14:00,2026-05-03 18:15:19,ManualCreation,1,Y,10,9,-1,1
2026-05-03,CCBRFPE12605030366,CCTBRFPE12605030539,27431054226_248006314037,BRFPE1-A2-29-01-1-016,DONE,2026-05-03 18:15:51,2026-05-03 18:19:42,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030366,CCTBRFPE12605030539,40574825322_297011120022,BRFPE1-A2-29-01-1-016,DONE,2026-05-03 18:15:51,2026-05-03 18:19:42,ManualCreation,1,N,2,2,0,0
2026-05-03,CCBRFPE12605030366,CCTBRFPE12605030539,26933408558_227682346191,BRFPE1-A2-29-01-1-016,DONE,2026-05-03 18:15:51,2026-05-03 18:19:42,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030366,CCTBRFPE12605030540,57650608629_365053267813,BRFPE1-A2-29-01-1-016,DONE,2026-05-03 18:19:42,2026-05-03 18:25:10,ManualCreation,2,Y,2,0,-2,2
2026-05-03,CCBRFPE12605030366,CCTBRFPE12605030539,57650608629_365053267813,BRFPE1-A2-29-01-1-016,DONE,2026-05-03 18:15:51,2026-05-03 18:19:42,ManualCreation,1,Y,2,1,-1,1
2026-05-03,CCBRFPE12605030367,CCTBRFPE12605030544,50306542646_282423740692,BRFPE1-A2-15-01-1-025,DONE,2026-05-03 18:22:36,2026-05-03 18:22:51,OBPicking,2,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030367,CCTBRFPE12605030541,50306542646_282423740692,BRFPE1-A2-15-01-1-025,DONE,2026-05-03 18:19:48,2026-05-03 18:22:36,OBPicking,1,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030368,CCTBRFPE12605030542,,BRFPE1-A2-29-01-5-018,DONE,2026-05-03 18:20:17,2026-05-03 18:20:22,ManualCreation,1,N,0,0,0,0
2026-05-03,CCBRFPE12605030369,CCTBRFPE12605030543,42473955109_306945941093,BRFPE1-A2-29-01-4-018,DONE,2026-05-03 18:20:36,2026-05-03 18:22:03,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030369,CCTBRFPE12605030543,42817360927_291431113239,BRFPE1-A2-29-01-4-018,DONE,2026-05-03 18:20:36,2026-05-03 18:22:03,ManualCreation,1,N,2,2,0,0
2026-05-03,CCBRFPE12605030369,CCTBRFPE12605030543,43171085754_79940167488,BRFPE1-A2-29-01-4-018,DONE,2026-05-03 18:20:36,2026-05-03 18:22:03,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030369,CCTBRFPE12605030543,54450068117_425005852056,BRFPE1-A2-29-01-4-018,DONE,2026-05-03 18:20:36,2026-05-03 18:22:03,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030370,CCTBRFPE12605030545,53253179441_425306672245,BRFPE1-A2-29-01-3-018,DONE,2026-05-03 18:22:59,2026-05-03 18:24:06,ManualCreation,1,N,9,9,0,0
2026-05-03,CCBRFPE12605030370,CCTBRFPE12605030545,25297560533_206325417444,BRFPE1-A2-29-01-3-018,DONE,2026-05-03 18:22:59,2026-05-03 18:24:06,ManualCreation,1,N,7,7,0,0
2026-05-03,CCBRFPE12605030370,CCTBRFPE12605030545,41623170768_276882845838,BRFPE1-A2-29-01-3-018,DONE,2026-05-03 18:22:59,2026-05-03 18:24:06,ManualCreation,1,N,3,3,0,0
2026-05-03,CCBRFPE12605030371,CCTBRFPE12605030546,26641750758_206270463345,BRFPE1-A2-29-01-2-018,DONE,2026-05-03 18:24:16,2026-05-03 18:26:10,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030371,CCTBRFPE12605030546,28142648458_169092647420,BRFPE1-A2-29-01-2-018,DONE,2026-05-03 18:24:16,2026-05-03 18:26:10,ManualCreation,1,N,4,4,0,0
2026-05-03,CCBRFPE12605030371,CCTBRFPE12605030546,46403404633_405326797854,BRFPE1-A2-29-01-2-018,DONE,2026-05-03 18:24:16,2026-05-03 18:26:10,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030371,CCTBRFPE12605030546,42475764897_400004258509,BRFPE1-A2-29-01-2-018,DONE,2026-05-03 18:24:16,2026-05-03 18:26:10,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030371,CCTBRFPE12605030546,52050299382_208769777330,BRFPE1-A2-29-01-2-018,DONE,2026-05-03 18:24:16,2026-05-03 18:26:10,ManualCreation,1,N,2,2,0,0
2026-05-03,CCBRFPE12605030372,CCTBRFPE12605030560,47005649151_385509595546,BRFPE1-A2-07-01-3-006,DONE,2026-05-03 18:40:25,2026-05-03 18:54:03,OBPicking,3,Y,4,0,-4,4
2026-05-03,CCBRFPE12605030372,CCTBRFPE12605030573,47005649151_385509595546,BRFPE1-A2-07-01-3-006,DONE,2026-05-03 18:54:52,2026-05-03 19:12:56,OBPicking,4,Y,4,0,-4,4
2026-05-03,CCBRFPE12605030372,CCTBRFPE12605030547,47005649151_385509595546,BRFPE1-A2-07-01-3-006,DONE,2026-05-03 18:25:15,2026-05-03 18:38:33,OBPicking,1,Y,4,0,-4,4
2026-05-03,CCBRFPE12605030372,CCTBRFPE12605030558,47005649151_385509595546,BRFPE1-A2-07-01-3-006,DONE,2026-05-03 18:38:33,2026-05-03 18:39:47,OBPicking,2,Y,4,0,-4,4
2026-05-03,CCBRFPE12605030373,CCTBRFPE12605030548,55306062734_310553099639,BRFPE1-A2-29-01-1-018,DONE,2026-05-03 18:27:20,2026-05-03 18:28:38,ManualCreation,1,N,4,4,0,0
2026-05-03,CCBRFPE12605030373,CCTBRFPE12605030548,48656408421_307417398725,BRFPE1-A2-29-01-1-018,DONE,2026-05-03 18:27:20,2026-05-03 18:28:38,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030373,CCTBRFPE12605030548,41919432095_276591846625,BRFPE1-A2-29-01-1-018,DONE,2026-05-03 18:27:20,2026-05-03 18:28:38,ManualCreation,1,N,19,19,0,0
2026-05-03,CCBRFPE12605030374,CCTBRFPE12605030549,,BRFPE1-A2-29-01-5-020,DONE,2026-05-03 18:28:50,2026-05-03 18:28:54,ManualCreation,1,N,0,0,0,0
2026-05-03,CCBRFPE12605030375,CCTBRFPE12605030550,42500889774_270070825154,BRFPE1-A2-29-01-4-020,DONE,2026-05-03 18:29:17,2026-05-03 18:29:40,ManualCreation,1,N,5,5,0,0
2026-05-03,CCBRFPE12605030375,CCTBRFPE12605030550,44123572384_306916023269,BRFPE1-A2-29-01-4-020,DONE,2026-05-03 18:29:17,2026-05-03 18:29:40,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030376,CCTBRFPE12605030551,42473955109_306945941093,BRFPE1-A2-29-01-3-020,DONE,2026-05-03 18:29:56,2026-05-03 18:32:47,ManualCreation,1,Y,5,0,-5,5
2026-05-03,CCBRFPE12605030376,CCTBRFPE12605030551,22190652386_227388970864,BRFPE1-A2-29-01-3-020,DONE,2026-05-03 18:29:56,2026-05-03 18:32:47,ManualCreation,1,N,2,2,0,0
2026-05-03,CCBRFPE12605030376,CCTBRFPE12605030553,54502084811_345204643858,BRFPE1-A2-29-01-3-020,DONE,2026-05-03 18:32:47,2026-05-03 21:07:17,ManualCreation,2,N,1,1,0,0
2026-05-03,CCBRFPE12605030376,CCTBRFPE12605030551,43723977371_286948309428,BRFPE1-A2-29-01-3-020,DONE,2026-05-03 18:29:56,2026-05-03 18:32:47,ManualCreation,1,N,3,3,0,0
2026-05-03,CCBRFPE12605030376,CCTBRFPE12605030551,54502084811_345204643858,BRFPE1-A2-29-01-3-020,DONE,2026-05-03 18:29:56,2026-05-03 18:32:47,ManualCreation,1,Y,1,5,4,4
2026-05-03,CCBRFPE12605030376,CCTBRFPE12605030551,28932452667_253107375278,BRFPE1-A2-29-01-3-020,DONE,2026-05-03 18:29:56,2026-05-03 18:32:47,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030376,CCTBRFPE12605030551,41150900204_248420342935,BRFPE1-A2-29-01-3-020,DONE,2026-05-03 18:29:56,2026-05-03 18:32:47,ManualCreation,1,N,5,5,0,0
2026-05-03,CCBRFPE12605030376,CCTBRFPE12605030553,42473955109_306945941093,BRFPE1-A2-29-01-3-020,DONE,2026-05-03 18:32:47,2026-05-03 21:07:17,ManualCreation,2,N,5,5,0,0
2026-05-03,CCBRFPE12605030377,CCTBRFPE12605030552,54054662532_267334597089,BRFPE1-A2-16-01-3-165,DONE,2026-05-03 18:30:52,2026-05-03 18:48:35,OBPicking,1,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030377,CCTBRFPE12605030567,54054662532_267334597089,BRFPE1-A2-16-01-3-165,DONE,2026-05-03 18:48:35,2026-05-03 18:48:44,OBPicking,2,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030378,CCTBRFPE12605030555,41676762229_335204307136,BRFPE1-A2-29-01-2-020,DONE,2026-05-03 18:35:24,2026-05-03 21:09:13,ManualCreation,2,Y,4,3,-1,1
2026-05-03,CCBRFPE12605030378,CCTBRFPE12605030554,40652579747_300419340406,BRFPE1-A2-29-01-2-020,DONE,2026-05-03 18:32:55,2026-05-03 18:35:24,ManualCreation,1,N,3,3,0,0
